"Gene.ID","chromosome_name","start_position","end_position","Row.names","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","Gene.Name"
"ENSG00000004766","chr7",93232340,93361123,"ENSG00000004766",232.834029072908,-0.462747553530371,0.204817957512824,-2.25931143513819,0.0238640190983755,0.0650542606464276,"VPS50"
"ENSG00000004776","chr19",35754566,35758079,"ENSG00000004776",19.8975898410782,-0.838334012818589,0.593723935894271,-1.41199295183524,0.157952036488973,0.282965660575525,"HSPB6"
"ENSG00000004777","chr19",35774532,35788822,"ENSG00000004777",88.075159074058,-0.576062650257592,0.412463812587324,-1.39663803872645,0.16252244543999,0.288999515324751,"ARHGAP33"
"ENSG00000004779","chr16",23581014,23596316,"ENSG00000004779",2550.36831525021,-0.623297112058903,0.119690208323877,-5.20758649172274,1.91312670691412e-07,2.09401966964823e-06,"NDUFAB1"
"ENSG00000004799","chr7",95583499,95596516,"ENSG00000004799",40.6879620802122,1.27162668601921,0.545605909952431,2.33066882675461,0.0197708291693177,0.0559359784875756,"PDK4"
"ENSG00000004838","chr3",50341110,50345732,"ENSG00000004838",26.7193385789692,-0.069330439250192,0.73458514899775,-0.0943803987118236,0.924806985856282,0.955678061165992,"ZMYND10"
"ENSG00000004864","chr7",96120220,96322147,"ENSG00000004864",290.499388016438,0.06286296316138,0.193645026323907,0.324629887762933,0.745461204155868,0.841880138346088,"SLC25A13"
"ENSG00000004866","chr7",116953238,117230176,"ENSG00000004866",610.178834175169,0.312199987301388,0.153803812761545,2.02985856914625,0.0423709174847799,0.101988037982705,"ST7"
"ENSG00000004897","chr17",47117703,47189422,"ENSG00000004897",4043.69415354988,-0.529184196140129,0.114446060366646,-4.62387429016606,3.76638176166036e-06,3.16463838356369e-05,"CDC27"
"ENSG00000004961","chrX",11111301,11123086,"ENSG00000004961",668.756232956883,0.447017388129798,0.16208103381515,2.75798702419193,0.00581585064540734,0.0201687448548935,"HCCS"
"ENSG00000004975","chr17",7225342,7234517,"ENSG00000004975",272.462323556943,0.0538721032565091,0.196177182635919,0.274609424667338,0.783616324784437,0.867234136095731,"DVL2"
"ENSG00000005007","chr19",18831959,18868230,"ENSG00000005007",679.006293131145,0.375265810415913,0.148741860028033,2.52293342536652,0.0116380431715667,0.0361466357335281,"UPF1"
"ENSG00000005020","chr7",26667068,26995239,"ENSG00000005020",876.174912782172,0.508400269978936,0.183083375429778,2.77687839644366,0.0054883708504601,0.0192124323974273,"SKAP2"
"ENSG00000005022","chrX",119468422,119471396,"ENSG00000005022",16045.3415832295,-0.0955686392676121,0.0688576821906205,-1.38791542537036,0.165162800136434,0.292211107933692,"SLC25A5"
"ENSG00000005059","chr4",109560209,109688719,"ENSG00000005059",340.259839506803,1.10639743690636,0.172652390703782,6.40823699223832,1.47211957574277e-10,2.73849982989842e-09,"MCUB"
"ENSG00000005073","chr7",27181157,27185232,"ENSG00000005073",9.36497122505877,-2.39044754923527,1.09958418878947,-2.17395591315925,0.0297084462990005,0.0776868266167764,"HOXA11"
"ENSG00000005075","chr7",102473128,102478922,"ENSG00000005075",918.345616855458,0.184013942966987,0.144068815663578,1.27726421654418,0.201508982303806,0.338907753335486,"POLR2J"
"ENSG00000005100","chr17",5440917,5468982,"ENSG00000005100",888.817727122582,-0.20244607272773,0.150009406003972,-1.34955585866642,0.177158491319004,0.308623837584151,"DHX33"
"ENSG00000005156","chr17",34980512,35009743,"ENSG00000005156",584.487063427645,-0.836237517477412,0.106308928915055,-7.86610801192061,3.6584469956341e-15,1.20561563762039e-13,"LIG3"
"ENSG00000005175","chr12",47661249,47706030,"ENSG00000005175",693.964196331878,0.225557365601073,0.131029502364286,1.72142427110791,0.0851738631286607,0.174971393632299,"RPAP3"
"ENSG00000005187","chr16",20610243,20797581,"ENSG00000005187",46.0615519850946,-3.64852619940297,0.504671433517065,-7.22950806622107,4.84746718019083e-13,1.23802292004082e-11,"ACSM3"
"ENSG00000005189","chr16",20806429,20849665,"ENSG00000005189",65.7159145534462,-0.775701691447957,0.304450518730928,-2.5478744285981,0.010838147553894,0.0339981706405288,"REXO5"
"ENSG00000005194","chr16",57428187,57447420,"ENSG00000005194",1339.6061656377,-0.548460150551537,0.0935182793842784,-5.86473739853408,4.49844061927238e-09,6.52619923688286e-08,"CIAPIN1"
"ENSG00000005206","chr19",2328615,2355095,"ENSG00000005206",209.465658192319,0.622838293597111,0.198457858137951,3.13839068626935,0.00169878285492322,0.00714911741108951,"SPPL2B"
"ENSG00000005238","chr9",35104112,35116341,"ENSG00000005238",48.2052011924822,1.74178253009115,0.439686190491438,3.96142195902117,7.45047340369238e-05,0.000460591797558572,"FAM214B"
"ENSG00000005243","chr17",48026167,48038030,"ENSG00000005243",26.5475900572712,0.253679762373985,0.464120587496277,0.546581576444333,0.584666229221631,0.721414717270034,"COPZ2"
"ENSG00000005249","chr7",107044705,107161811,"ENSG00000005249",293.621257302702,-0.864241285868485,0.165561125323361,-5.22007375934729,1.78851885028497e-07,1.96288742933245e-06,"PRKAR2B"
"ENSG00000005302","chrX",11758159,11775772,"ENSG00000005302",458.686587376177,0.552432522889173,0.122546673116813,4.50793570187408,6.54614061128743e-06,5.2109829710242e-05,"MSL3"
"ENSG00000005339","chr16",3725054,3880713,"ENSG00000005339",370.333501045367,-0.447149617861054,0.174949646937873,-2.55587608027492,0.0105920832366357,0.0333200791372638,"CREBBP"
"ENSG00000005379","chr17",58301228,58328795,"ENSG00000005379",2.25284678790424,-4.9739962833448,3.77045003443627,-1.31920493254553,0.187100609720067,NA,"TSPOAP1"
"ENSG00000005436","chr2",75652000,75710985,"ENSG00000005436",234.00412815947,-0.0342916637714624,0.188195362827582,-0.182213117561664,0.855415478996159,0.914326937559858,"GCFC2"
"ENSG00000005448","chr2",74421678,74425755,"ENSG00000005448",266.341815709222,-0.093153318029108,0.157970785551665,-0.589686996261987,0.555400514849996,0.696154710427125,"WDR54"
"ENSG00000005469","chr7",87345664,87399794,"ENSG00000005469",161.536405973932,-0.427731100071261,0.20972497107045,-2.03948579841539,0.0414015671686347,0.100443659592379,"CROT"
"ENSG00000005483","chr7",104940943,105115019,"ENSG00000005483",775.08199954012,0.0356310063491375,0.12507423630668,0.28487886395541,0.77573694944364,0.861625374941522,"KMT2E"
"ENSG00000005486","chr7",75842602,75888926,"ENSG00000005486",575.190321579784,0.880318545134552,0.148382517196495,5.93276459900455,2.97875786375268e-09,4.42089499415788e-08,"RHBDD2"
"ENSG00000005700","chr6",82169986,82247754,"ENSG00000005700",285.152246856274,-0.0938423428711298,0.147929758871631,-0.634370958128601,0.525838758095127,0.673097769185357,"IBTK"
"ENSG00000005801","chr11",3339261,3379222,"ENSG00000005801",96.9816547199302,0.281303666085175,0.266241898975786,1.05657173858559,0.290707084279941,0.443863263941686,"ZNF195"
"ENSG00000005810","chr13",77042474,77327094,"ENSG00000005810",375.524702293138,-0.154173038675045,0.169194445330668,-0.911218086230513,0.362180476295374,0.518991286838689,"MYCBP2"
"ENSG00000005812","chr13",76992598,77027195,"ENSG00000005812",371.452021397108,-0.103220016181866,0.159617165065663,-0.646672406062362,0.517843985600029,0.665993434690595,"FBXL3"
"ENSG00000005882","chr17",50094737,50112152,"ENSG00000005882",395.654852464525,-0.420686836209023,0.158278978269322,-2.65788192979865,0.00786334360263745,0.0260602133616471,"PDK2"
"ENSG00000005884","chr17",50055968,50090481,"ENSG00000005884",3338.64943644129,0.558497962919159,0.119989663097544,4.65455063795902,3.24688036508737e-06,2.77183192169959e-05,"ITGA3"
"ENSG00000005889","chrX",24149173,24216255,"ENSG00000005889",1487.82480051899,-0.0785218070312524,0.0902200979210073,-0.870336087420372,0.38411676302833,0.541127028035429,"ZFX"
"ENSG00000005893","chrX",120426148,120469365,"ENSG00000005893",3482.3586829696,0.10325854602532,0.107206231009252,0.963176720730049,0.335458845453611,0.491090277814165,"LAMP2"
"ENSG00000006007","chr16",19501693,19522123,"ENSG00000006007",694.005474061514,-0.151199013632299,0.13918262217377,-1.08633542945848,0.277330617643168,0.428316056086521,"GDE1"
"ENSG00000006015","chr19",18588685,18592337,"ENSG00000006015",77.9287528540751,-0.143896370248411,0.335219826588886,-0.429259724022486,0.667734223739724,0.784301413128799,"REX1BD"
"ENSG00000006016","chr19",18572220,18607741,"ENSG00000006016",6.22703780152964,-0.619037942577973,1.02066449558106,-0.606504826275509,0.544179578474863,0.688025727364206,"CRLF1"
"ENSG00000006025","chr17",47807372,47821803,"ENSG00000006025",8.11695138297368,-0.951108562899879,0.809477538667137,-1.17496597183653,0.240008329879474,0.384911318157047,"OSBPL7"
"ENSG00000006042","chr17",32927910,32945106,"ENSG00000006042",693.143049908493,-1.66418159728626,0.201305479872045,-8.26694632627021,1.37433797989391e-16,5.23230102345326e-15,"TMEM98"
"ENSG00000006047","chr17",7288263,7294639,"ENSG00000006047",4.20882372703115,-5.87836827929659,2.6418444221074,-2.22510009677535,0.0260745192617872,NA,"YBX2"
"ENSG00000006062","chr17",45263119,45317029,"ENSG00000006062",656.586445991333,0.510220050663171,0.232380695690734,2.19562149578123,0.0281190463587162,0.0743553471336286,"MAP3K14"
"ENSG00000006118","chr11",60924460,60937159,"ENSG00000006118",528.517536450897,0.558612789188561,0.215370607494541,2.59372806571445,0.00949415469985549,0.0303966681811252,"TMEM132A"
"ENSG00000006125","chr17",35578046,35726413,"ENSG00000006125",4330.94043111114,-0.0722131624142576,0.077641559507558,-0.930083873537187,0.35232765972988,0.509277771563329,"AP2B1"
"ENSG00000006194","chr16",3263800,3301401,"ENSG00000006194",31.7212964834303,-0.381584509167267,0.577797058874437,-0.660412688687968,0.508989031689506,0.658126414880461,"ZNF263"
"ENSG00000006282","chr17",50543058,50555852,"ENSG00000006282",328.143157665241,-0.637421741936523,0.221808862172746,-2.87374334682847,0.00405638449534942,0.0148891105161708,"SPATA20"
"ENSG00000006327","chr16",3018445,3022383,"ENSG00000006327",3811.42353204415,0.82889156876897,0.412909130107086,2.00744306272424,0.0447025074717028,0.106161960305232,"TNFRSF12A"
"ENSG00000006377","chr7",97005553,97011040,"ENSG00000006377",124.676756906779,-1.06607510935708,0.236572268150308,-4.50634014583542,6.59553305300491e-06,5.24414342350936e-05,"DLX6"
"ENSG00000006432","chr14",70722526,70809534,"ENSG00000006432",253.738521121008,-1.4280344300827,0.22573845520323,-6.32605742250277,2.51504255764938e-10,4.50100827944872e-09,"MAP3K9"
"ENSG00000006451","chr7",39623565,39708120,"ENSG00000006451",72.631625077939,0.510000856918033,0.308663956873654,1.65228510022242,0.0984764452546252,0.195948304526231,"RALA"
"ENSG00000006453","chr7",98291650,98401090,"ENSG00000006453",532.01758577927,0.0779123000805283,0.177738659720356,0.438353142772152,0.661130307933669,0.779530466644193,"BAIAP2L1"
"ENSG00000006459","chr7",140084746,140176983,"ENSG00000006459",224.967759226509,-0.333509957413369,0.219659537228438,-1.51830401548434,0.128937775876772,0.241219739129336,"KDM7A"
"ENSG00000006468","chr7",13891229,13991425,"ENSG00000006468",340.720502656112,0.10130111467458,0.169148728443828,0.598887828519624,0.549247688506463,0.691651506255854,"ETV1"
"ENSG00000006530","chr7",141551278,141655244,"ENSG00000006530",9.00795291198403,-0.0394118329486075,0.895398889352208,-0.044015950228753,0.964891689745334,0.980427612349781,"AGK"
"ENSG00000006534","chr11",68008578,68029282,"ENSG00000006534",13.1020895480533,1.32582879572634,0.747738354051802,1.77311861634756,0.076209053806041,0.160193208266162,"ALDH3B1"
"ENSG00000006576","chr7",77798773,77957503,"ENSG00000006576",890.789316312161,-0.246730082318168,0.118856920049431,-2.07585794933569,0.037907090873813,0.0938983687658262,"PHTF2"
"ENSG00000006606","chr7",75769533,75789896,"ENSG00000006606",34.0934230947674,0.794057715749835,0.585782998011577,1.35554927071158,0.175242621865883,0.306112753128221,"CCL26"
"ENSG00000006607","chr2",241356285,241494841,"ENSG00000006607",9.60876762436516,0.464647831567855,0.856270139042638,0.542641638872704,0.587376564020346,0.723558299806901,"FARP2"
"ENSG00000006625","chr7",30496621,30504841,"ENSG00000006625",1386.23603110237,0.539590148991825,0.124195035632003,4.34469982029444,1.39466242768806e-05,0.000101829462185992,"GGCT"
"ENSG00000006634","chr7",87876216,87909553,"ENSG00000006634",783.459002400166,-0.621786739208412,0.142211072568894,-4.37228077938296,1.22955253909674e-05,9.11862345843127e-05,"DBF4"
"ENSG00000006638","chr19",3594507,3606875,"ENSG00000006638",56.7821149081861,1.32652616528819,0.439753323945746,3.01652333946167,0.00255691532953141,0.0100756107440455,"TBXA2R"
"ENSG00000006652","chr7",112422887,112481017,"ENSG00000006652",124.662238045612,-0.803209029246746,0.276890055111534,-2.90082295994056,0.00372184089227216,0.0138807567685928,"IFRD1"
"ENSG00000006695","chr17",14069490,14231736,"ENSG00000006695",1607.68800049043,-0.535646020988065,0.112755147094415,-4.75052389882961,2.02890313110997e-06,1.81240849949248e-05,"COX10"
"ENSG00000006704","chr7",74453790,74602605,"ENSG00000006704",402.558759443314,0.192614622700356,0.211820039691459,0.909331444658976,0.363175197129194,0.51987909061307,"GTF2IRD1"
"ENSG00000006712","chr19",39385629,39391154,"ENSG00000006712",2267.78896676804,-0.69246193936137,0.103073454299103,-6.7181404181134,1.84058285836053e-11,3.93095910464142e-10,"PAF1"
"ENSG00000006715","chr7",38722974,38932394,"ENSG00000006715",530.156987366065,0.456445790865821,0.161609614716379,2.82437274333505,0.00473732562288502,0.0170307550765242,"VPS41"
"ENSG00000006740","chr17",12789498,12991643,"ENSG00000006740",249.557337988022,-0.0757144256320084,0.168818942730156,-0.448494845469043,0.653796105377631,0.773413727282098,"ARHGAP44"
"ENSG00000006744","chr17",12991612,13018065,"ENSG00000006744",2211.35337389312,-0.281292117040085,0.141001622269402,-1.99495660058889,0.0460476134609739,0.108599017587164,"ELAC2"
"ENSG00000006747","chr7",12570577,12660182,"ENSG00000006747",2.01107522868583,2.3471965520303,1.97236773831805,1.19004002470244,0.234030661071874,NA,"SCIN"
"ENSG00000006756","chrX",2903972,2929349,"ENSG00000006756",12.2108303000563,0.5587428957874,0.6817937071945,0.819518998036166,0.412490367340959,0.569129928332338,"ARSD"
"ENSG00000006757","chrX",7898247,7927739,"ENSG00000006757",36.5589631930784,3.38063144559331,0.553433851868914,6.10846523785473,1.0059376328074e-09,1.6226038737613e-08,"PNPLA4"
"ENSG00000006831","chr12",1688574,1788674,"ENSG00000006831",758.70684420669,0.368264496424648,0.129900311787779,2.83497777146438,0.0045828874298705,0.0165353965973866,"ADIPOR2"
"ENSG00000007038","chr16",2817180,2826304,"ENSG00000007038",230.622957986776,-2.01540192474453,0.194811533483082,-10.3453932562958,4.39109760631076e-25,3.49548477634829e-23,"PRSS21"
"ENSG00000007047","chr19",45079288,45305284,"ENSG00000007047",412.51144192909,0.310727070911314,0.165887618926558,1.87311791514036,0.0610521039899518,0.13449016043357,"MARK4"
"ENSG00000007080","chr19",17933015,17943991,"ENSG00000007080",3324.28516810484,0.376217656308161,0.455506090939792,0.825933316351392,0.40884192012501,0.565691246765676,"CCDC124"
"ENSG00000007168","chr17",2593183,2685615,"ENSG00000007168",1290.99994778029,-0.229824053690377,0.119926868821545,-1.91636833304105,0.0553182286191633,0.124819835200133,"PAFAH1B1"
"ENSG00000007202","chr17",28614446,28645454,"ENSG00000007202",1299.04807094489,0.152966024117469,0.108002601797354,1.41631795504778,0.156682433192684,0.281349047679671,"KIAA0100"
"ENSG00000007255","chr19",45162928,45178237,"ENSG00000007255",13.0356480731874,-0.0783827201093747,0.689986583272549,-0.11360035399183,0.909554606723973,0.94726542416072,"TRAPPC6A"
"ENSG00000007264","chr19",3777970,3802129,"ENSG00000007264",2.09340816481142,-0.648476738236614,2.05462592301481,-0.315617909310268,0.752292542372569,NA,"MATK"
"ENSG00000007341","chr1",112523514,112620825,"ENSG00000007341",7.58672803753876,1.40502524938337,0.907231059405385,1.54869615057519,0.121454779689567,0.230339440627227,"ST7L"
"ENSG00000007376","chr16",784974,788397,"ENSG00000007376",57.5927155690807,0.786212172402265,0.449079337223864,1.75071998917274,0.0799941545031091,0.166124561872308,"RPUSD1"
"ENSG00000007384","chr16",58059,76355,"ENSG00000007384",89.5977659108748,0.306975611142176,0.291971751201225,1.05138805339634,0.293080400416118,0.446874705062337,"RHBDF1"
"ENSG00000007392","chr16",188969,229463,"ENSG00000007392",1228.06093502411,-0.710073456830402,0.0980122842648838,-7.24473939319063,4.33271490115083e-13,1.11118727977423e-11,"LUC7L"
"ENSG00000007402","chr3",50362613,50504244,"ENSG00000007402",2.48543580982543,-5.08455868679605,2.77816343741306,-1.83018702871226,0.0672219767493273,NA,"CACNA2D2"
"ENSG00000007520","chr16",1349240,1351878,"ENSG00000007520",1145.18430839588,0.10862126131556,0.248391407361541,0.437298787705077,0.661894674421413,0.779833427557146,"TSR3"
"ENSG00000007541","chr16",566995,584109,"ENSG00000007541",379.763742316258,0.012811177628339,0.171474352100462,0.0747119173882825,0.940443925471743,0.965084721443002,"PIGQ"
"ENSG00000007866","chr6",35473597,35497079,"ENSG00000007866",949.212503349304,0.483724459807785,0.0924158487375402,5.23421541235374,1.65687134634293e-07,1.82658145996565e-06,"TEAD3"
"ENSG00000007923","chr1",6634168,6701924,"ENSG00000007923",2713.16472676962,0.239296350770474,0.119109813170876,2.00903976255238,0.0445329170315849,0.105882278877075,"DNAJC11"
"ENSG00000007944","chr6",16129086,16151367,"ENSG00000007944",49.4575885996772,-0.750440889559164,0.394297013022779,-1.90323757161156,0.0570095526723131,0.12762648118407,"MYLIP"
"ENSG00000007968","chr1",23506438,23531233,"ENSG00000007968",254.308910608077,0.138731155125293,0.205737428495441,0.67431169981969,0.500113167271323,0.650559405490254,"E2F2"
"ENSG00000008018","chr6",170535120,170553307,"ENSG00000008018",2907.40409399346,-0.403279711846003,0.0873874222531529,-4.61484846958571,3.93382223166116e-06,3.29566422459007e-05,"PSMB1"
"ENSG00000008083","chr6",15246069,15522042,"ENSG00000008083",243.004055568176,-0.619700847487934,0.194055691217689,-3.19341753699335,0.00140599488270008,0.0060883402568069,"JARID2"
"ENSG00000008130","chr1",1751232,1780457,"ENSG00000008130",5.84708310257368,4.59683273265997,1.54619020533791,2.973005983863,0.00294898702098388,0.011411499965354,"NADK"
"ENSG00000008196","chr6",50818723,50847619,"ENSG00000008196",27.1511637262286,5.05223383085446,0.855756647083145,5.90382072762747,3.55178113887908e-09,5.19853286557222e-08,"TFAP2B"
"ENSG00000008256","chr7",6161779,6272644,"ENSG00000008256",415.070644198102,0.775785197081062,0.150015251449965,5.17137550737508,2.32377064467227e-07,2.51209032919201e-06,"CYTH3"
"ENSG00000008277","chr7",87934143,88202889,"ENSG00000008277",40.1011758192682,0.0155900263803132,0.423260141012802,0.0368332022547847,0.970618000431459,0.982885021253036,"ADAM22"
"ENSG00000008282","chr7",106090505,106112589,"ENSG00000008282",1404.17201323245,0.090629016448967,0.103494847177674,0.875686267678432,0.381200612719531,0.538317971584924,"SYPL1"
"ENSG00000008283","chr17",63432304,63446354,"ENSG00000008283",274.897247799841,0.295157264674483,0.273925415502251,1.07750959922175,0.28125266465187,0.43276972712028,"CYB561"
"ENSG00000008294","chr17",50962174,51120868,"ENSG00000008294",1808.82363719362,-0.0744771029393423,0.0953482470497344,-0.781106158149866,0.434740060292728,0.588892640787685,"SPAG9"
"ENSG00000008300","chr3",48636463,48662886,"ENSG00000008300",14.5461636651848,0.151735001023332,0.673333909384717,0.22534881862995,0.821707924401773,0.892758217559327,"CELSR3"
"ENSG00000008311","chr7",122064583,122144308,"ENSG00000008311",38.3760464631047,0.539725867717011,0.403897006201492,1.33629578687136,0.181452613057721,0.314051375145045,"AASS"
